20210303,77,11,31,1096,669,158,390,,,178,97,11,16,10,281,54350,52020
20210303,77,11,32,773,315,245,448,,,38,62,2,1,5,237,54810,53160
20210303,77,11,34,,,,,,,,,,,,,58700,56800
20210303,77,12,33,18244,4442,5686,4950,0,85004,1763,1789,291,180,88142,17761,40930,39550
20210303,77,11,37,10,10,3,2,,,0,1,,,,,55000,53800
20210303,77,11,38,7,12,5,0,,,,,,,,,57500,54000
20210303,77,12,41,,,,,,,,,,,,,43000,43000
20210303,77,12,42,,,,,,,,,,,,,43000,43000
20210303,77,12,43,,,,,,,,,,,,,49700,49700
20210303,77,12,44,,,,,,,,,,,,,44000,44000
20210303,77,12,45,,,,,,,,,,,,,46000,46000
20210303,77,12,46,,,,,,,,,,,,,49800,49800
20210303,77,12,61,135,15,0,0,,,0,120,,,,,6.31,6.96
20210303,77,12,62,5,0,0,0,,,5,10,,,,,6.61,8.04
20210303,77,12,63,525,517,0,0,,,0,146,,,408,270,7.40,8.35
20210303,77,12,64,763,70,0,0,,,0,600,,,7,100,7.95,9.48
