20210224,77,11,31,1130,697,201,455,,,182,117,11,15,5,245,53130,51820
20210224,77,11,32,1060,528,264,529,,,51,42,2,1,4,281,55000,53650
20210224,77,11,34,,,,,,,,,,,,,58000,56800
20210224,77,12,33,26526,5347,6883,8465,0,89888,1657,1691,263,211,92038,21765,41360,40160
20210224,77,11,37,310,198,3,114,,,0,1,,,,,55500,51000
20210224,77,11,38,358,348,5,14,,,0,1,,,,,57000,53400
20210224,77,12,41,,,,,,,,,,,,,43000,43000
20210224,77,12,42,,,,,,,,,,,,,43000,43000
20210224,77,12,43,,,,,,,,,,,,,49700,49700
20210224,77,12,44,,,,,,,,,,,,,44000,44000
20210224,77,12,45,,,,,,,,,,,,,46000,46000
20210224,77,12,46,,,,,,,,,,,,,49800,49800
20210224,77,12,61,159,66,0,0,,,,,,,0,93,6.87,6.68
20210224,77,12,62,35,10,0,0,,,10,20,,,0,15,7.35,7.20
20210224,77,12,63,900,1042,0,0,,,0,146,,,558,270,7.55,8.09
20210224,77,12,64,253,154,0,0,,,1,10,,,10,100,7.87,8.69
