20210512,77,11,31,862,743,347,259,,,255,107,3,5,14,367,59530,57350
20210512,77,11,32,733,449,102,165,,,61,67,,,21,236,58950,59240
20210512,77,11,34,,,,,,,,,,,,,64000,62600
20210512,77,12,33,18010,6819,7560,8383,0,77813,2607,2615,290,382,77753,10208,45130,44080
20210512,77,11,37,50,39,5,16,,,,,,,,,60900,56600
20210512,77,11,38,10,34,24,0,,,,,,,,,62500,57100
20210512,77,12,41,,,,,,,,,,,,,43000,43000
20210512,77,12,42,,,,,,,,,,,,,43000,43000
20210512,77,12,43,,,,,,,,,,,,,49700,49700
20210512,77,12,44,,,,,,,,,,,,,44000,44000
20210512,77,12,45,,,,,,,,,,,,,46000,46000
20210512,77,12,46,,,,,,,,,,,,,49800,49800
20210512,77,12,61,453,155,0,0,,,10,362,,,54,0,8.10,8.66
20210512,77,12,62,734,343,0,0,,,0,340,,,0,51,8.76,11.31
20210512,77,12,63,931,690,0,0,,,0,471,,,429,199,8.20,9.59
20210512,77,12,64,1361,54,0,0,,,0,753,,,0,554,9.34,12.28
