20210317,77,11,31,1288,900,226,417,,,188,87,10,15,4,297,58630,56860
20210317,77,11,32,835,418,295,458,,,41,73,,,2,224,58950,57240
20210317,77,11,34,,,,,,,,,,,,,62200,60600
20210317,77,12,33,18750,5046,10618,10315,0,87460,2318,2293,314,314,92719,19291,45540,43960
20210317,77,11,37,180,80,2,101,,,0,1,,,,,59500,55700
20210317,77,11,38,67,72,5,0,,,,,,,,,60500,56100
20210317,77,12,41,,,,,,,,,,,,,43000,43000
20210317,77,12,42,,,,,,,,,,,,,43000,43000
20210317,77,12,43,,,,,,,,,,,,,49700,49700
20210317,77,12,44,,,,,,,,,,,,,44000,44000
20210317,77,12,45,,,,,,,,,,,,,46000,46000
20210317,77,12,46,,,,,,,,,,,,,49800,49800
20210317,77,12,61,135,15,0,0,,,0,120,,,,,6.57,7.45
20210317,77,12,62,5,0,0,0,,,5,10,,,,,6.89,8.61
20210317,77,12,63,525,517,0,0,,,0,146,,,408,270,7.71,8.75
20210317,77,12,64,1364,70,0,0,,,0,601,,,7,700,8.43,9.93
