20210310,77,11,31,1200,833,191,405,,,184,88,10,13,58,304,57790,55210
20210310,77,11,32,778,366,256,450,,,44,49,0,1,5,217,58000,55960
20210310,77,11,34,,,,,,,,,,,,,61300,59600
20210310,77,12,33,18733,4919,10035,10175,0,84569,2717,2696,313,241,88412,17610,44130,42440
20210310,77,11,37,130,40,2,92,,,,,,,,,59490,55700
20210310,77,11,38,32,37,5,0,,,,,,,,,59000,54800
20210310,77,12,41,,,,,,,,,,,,,43000,43000
20210310,77,12,42,,,,,,,,,,,,,43000,43000
20210310,77,12,43,,,,,,,,,,,,,49700,49700
20210310,77,12,44,,,,,,,,,,,,,44000,44000
20210310,77,12,45,,,,,,,,,,,,,46000,46000
20210310,77,12,46,,,,,,,,,,,,,49800,49800
20210310,77,12,61,135,15,0,0,,,0,120,,,,,6.52,7.33
20210310,77,12,62,5,0,0,0,,,5,10,,,,,6.84,8.49
20210310,77,12,63,525,517,0,0,,,0,146,,,408,270,7.64,8.65
20210310,77,12,64,764,70,0,0,,,0,601,,,7,100,8.35,9.84
