20210127,77,11,31,922,458,198,573,,,168,108,19,20,2,150,46900,46820
20210127,77,11,32,1050,393,143,635,,,32,26,1,1,10,181,50030,49250
20210127,77,11,34,,,,,,,,,,,,,53300,52500
20210127,77,12,33,27375,6204,9120,8039,0,90866,1913,1638,217,328,91845,23395,36150,35250
20210127,77,11,37,86,23,3,61,,,0,5,,,,,49650,47800
20210127,77,11,38,87,90,6,1,,,0,2,,,,,51000,50000
20210127,77,12,41,,,,,,,,,,,,,43000,43000
20210127,77,12,42,,,,,,,,,,,,,43000,43000
20210127,77,12,43,,,,,,,,,,,,,49700,49700
20210127,77,12,44,,,,,,,,,,,,,44000,44000
20210127,77,12,45,,,,,,,,,,,,,46000,46000
20210127,77,12,46,,,,,,,,,,,,,49800,49800
20210127,77,12,61,305,115,0,0,,,0,3,,,0,187,26.25,6.87
20210127,77,12,62,65,35,0,0,,,15,30,,,0,15,29.64,7.42
20210127,77,12,63,1463,1633,0,0,,,0,5,,,600,425,30.62,7.57
20210127,77,12,64,300,237,0,0,,,1,21,,,7,50,33.91,8.12
