20210519,77,11,31,842,801,196,212,,,194,86,3,5,15,146,58800,56110
20210519,77,11,32,679,433,56,150,,,27,53,,,61,187,58010,57990
20210519,77,11,34,,,,,,,,,,,,,64500,62800
20210519,77,12,33,16655,6876,9348,10225,0,71921,2343,2381,296,417,75679,12501,45060,43640
20210519,77,11,37,198,143,5,60,,,,,,,,,60000,57600
20210519,77,11,38,36,54,18,0,,,,,,,,,61000,58100
20210519,77,12,41,,,,,,,,,,,,,43000,43000
20210519,77,12,42,,,,,,,,,,,,,43000,43000
20210519,77,12,43,,,,,,,,,,,,,49700,49700
20210519,77,12,44,,,,,,,,,,,,,44000,44000
20210519,77,12,45,,,,,,,,,,,,,46000,46000
20210519,77,12,46,,,,,,,,,,,,,49800,49800
20210519,77,12,61,504,176,0,5,,,10,367,,,54,20,8.12,8.53
20210519,77,12,62,910,379,0,0,,,0,380,,,0,151,8.71,11.19
20210519,77,12,63,981,1445,5,0,,,0,471,,,1129,199,8.33,9.47
20210519,77,12,64,1365,58,0,0,,,0,843,,,0,464,9.39,12.16
