20210210,77,11,31,1079,580,233,539,,,205,147,15,13,4,257,50800,49860
20210210,77,11,32,1127,516,253,586,,,61,42,0,1,4,300,53290,51880
20210210,77,11,34,,,,,,,,,,,,,56700,55300
20210210,77,12,33,26432,4902,11040,11834,0,90721,2262,2150,231,179,90260,20439,39420,38210
20210210,77,11,37,123,60,3,61,,,0,5,,,,,52500,49800
20210210,77,11,38,200,181,5,24,,,,,,,,,54500,52000
20210210,77,12,41,,,,,,,,,,,,,43000,43000
20210210,77,12,42,,,,,,,,,,,,,43000,43000
20210210,77,12,43,,,,,,,,,,,,,49700,49700
20210210,77,12,44,,,,,,,,,,,,,44000,44000
20210210,77,12,45,,,,,,,,,,,,,46000,46000
20210210,77,12,46,,,,,,,,,,,,,49800,49800
20210210,77,12,61,159,66,0,0,,,,,,,0,93,6.83,6.53
20210210,77,12,62,35,10,0,0,,,10,20,,,0,15,7.44,7.05
20210210,77,12,63,900,1042,0,0,,,0,146,,,558,270,7.50,7.88
20210210,77,12,64,253,154,0,0,,,1,10,,,10,100,8.00,8.47
